snapshot_date	row_key	repo_id	repo_root	frozen_head	path_b64	display_path	index_mode	index_oid	index_stage	git_object_type	index_object_bytes	worktree_kind	worktree_lstat_bytes	authoritative_bytes	bytes_basis	lfs_pointer_state	lfs_oid_sha256	lfs_logical_bytes	dirty_state	index_status	worktree_status	classification	split_role	evidence_rule	evidence_level	build_target	archive_evidence	evidence_locator	caller_state	suggested_action	target_repo	confidence	risk	review_state	frozen_prompt_sha256	notes
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9fY2x1c3Rlcl90ZXN0LmRpci9kZXBlbmQubWFrZQ==	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9fY2x1c3Rlcl90ZXN0LmRpci9kZXBlbmQubWFrZQ==	aether_cpp/build_codex_fix/CMakeFiles/geo_cluster_test.dir/depend.make	100644	e0ffc762d8cef98f2255ce36f057c4a2a5f00f16	0	blob	100	REGULAR	100	100	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	dead	dead_retired	A01_TRACKED_BUILD_OUTPUT	E1	NO_LIVE_SOURCE_TARGET;tracked generated output	TRACKED_BUILD_OUTPUT;NO_SOURCE_REVISION_BINDING	AETHER_HEAD:aether_cpp/build_codex_fix/CMakeFiles/geo_cluster_test.dir/depend.make;path-root:aether_cpp/build_codex_fix	GENERATED_BUILD_TREE	DELETE_CANDIDATE	NONE	HIGH	MEDIUM_DELETE_REVIEW	CONFIRMED_CANDIDATE	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9fY2x1c3Rlcl90ZXN0LmRpci9mbGFncy5tYWtl	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9fY2x1c3Rlcl90ZXN0LmRpci9mbGFncy5tYWtl	aether_cpp/build_codex_fix/CMakeFiles/geo_cluster_test.dir/flags.make	100644	120b2dc939809135f0a13cb28df50781979e2f3d	0	blob	347	REGULAR	347	347	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	dead	dead_retired	A01_TRACKED_BUILD_OUTPUT	E1	NO_LIVE_SOURCE_TARGET;tracked generated output	TRACKED_BUILD_OUTPUT;NO_SOURCE_REVISION_BINDING	AETHER_HEAD:aether_cpp/build_codex_fix/CMakeFiles/geo_cluster_test.dir/flags.make;path-root:aether_cpp/build_codex_fix	GENERATED_BUILD_TREE	DELETE_CANDIDATE	NONE	HIGH	MEDIUM_DELETE_REVIEW	CONFIRMED_CANDIDATE	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9fY2x1c3Rlcl90ZXN0LmRpci9saW5rLnR4dA==	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9fY2x1c3Rlcl90ZXN0LmRpci9saW5rLnR4dA==	aether_cpp/build_codex_fix/CMakeFiles/geo_cluster_test.dir/link.txt	100644	3c5c0597e602a522bf6fb59a6fe57deee8df5bc4	0	blob	175	REGULAR	175	175	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	dead	dead_retired	A01_TRACKED_BUILD_OUTPUT	E1	NO_LIVE_SOURCE_TARGET;tracked generated output	TRACKED_BUILD_OUTPUT;NO_SOURCE_REVISION_BINDING	AETHER_HEAD:aether_cpp/build_codex_fix/CMakeFiles/geo_cluster_test.dir/link.txt;path-root:aether_cpp/build_codex_fix	GENERATED_BUILD_TREE	DELETE_CANDIDATE	NONE	HIGH	MEDIUM_DELETE_REVIEW	CONFIRMED_CANDIDATE	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9fY2x1c3Rlcl90ZXN0LmRpci9wcm9ncmVzcy5tYWtl	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9fY2x1c3Rlcl90ZXN0LmRpci9wcm9ncmVzcy5tYWtl	aether_cpp/build_codex_fix/CMakeFiles/geo_cluster_test.dir/progress.make	100644	6c287f17b23171ee8abc97d23b8f8a3bfa7225de	0	blob	41	REGULAR	41	41	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	dead	dead_retired	A01_TRACKED_BUILD_OUTPUT	E1	NO_LIVE_SOURCE_TARGET;tracked generated output	TRACKED_BUILD_OUTPUT;NO_SOURCE_REVISION_BINDING	AETHER_HEAD:aether_cpp/build_codex_fix/CMakeFiles/geo_cluster_test.dir/progress.make;path-root:aether_cpp/build_codex_fix	GENERATED_BUILD_TREE	DELETE_CANDIDATE	NONE	HIGH	MEDIUM_DELETE_REVIEW	CONFIRMED_CANDIDATE	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9faW5kZXhlcl90ZXN0LmRpci9EZXBlbmRJbmZvLmNtYWtl	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9faW5kZXhlcl90ZXN0LmRpci9EZXBlbmRJbmZvLmNtYWtl	aether_cpp/build_codex_fix/CMakeFiles/geo_indexer_test.dir/DependInfo.cmake	100644	fafc8ec98ed6b7b7285ea124412dc573313e18fd	0	blob	831	REGULAR	831	831	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	dead	dead_retired	A01_TRACKED_BUILD_OUTPUT	E1	NO_LIVE_SOURCE_TARGET;tracked generated output	TRACKED_BUILD_OUTPUT;NO_SOURCE_REVISION_BINDING	AETHER_HEAD:aether_cpp/build_codex_fix/CMakeFiles/geo_indexer_test.dir/DependInfo.cmake;path-root:aether_cpp/build_codex_fix	GENERATED_BUILD_TREE	DELETE_CANDIDATE	NONE	HIGH	MEDIUM_DELETE_REVIEW	CONFIRMED_CANDIDATE	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9faW5kZXhlcl90ZXN0LmRpci9idWlsZC5tYWtl	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9faW5kZXhlcl90ZXN0LmRpci9idWlsZC5tYWtl	aether_cpp/build_codex_fix/CMakeFiles/geo_indexer_test.dir/build.make	100644	ed1e6b034ad69aeec6b9f6a780e764645ae4e40c	0	blob	5911	REGULAR	5911	5911	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	dead	dead_retired	A01_TRACKED_BUILD_OUTPUT	E1	NO_LIVE_SOURCE_TARGET;tracked generated output	TRACKED_BUILD_OUTPUT;NO_SOURCE_REVISION_BINDING	AETHER_HEAD:aether_cpp/build_codex_fix/CMakeFiles/geo_indexer_test.dir/build.make;path-root:aether_cpp/build_codex_fix	GENERATED_BUILD_TREE	DELETE_CANDIDATE	NONE	HIGH	MEDIUM_DELETE_REVIEW	CONFIRMED_CANDIDATE	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9faW5kZXhlcl90ZXN0LmRpci9jbWFrZV9jbGVhbi5jbWFrZQ==	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9faW5kZXhlcl90ZXN0LmRpci9jbWFrZV9jbGVhbi5jbWFrZQ==	aether_cpp/build_codex_fix/CMakeFiles/geo_indexer_test.dir/cmake_clean.cmake	100644	35a261479d33639f545f078645853a84c7e5a5b4	0	blob	371	REGULAR	371	371	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	dead	dead_retired	A01_TRACKED_BUILD_OUTPUT	E1	NO_LIVE_SOURCE_TARGET;tracked generated output	TRACKED_BUILD_OUTPUT;NO_SOURCE_REVISION_BINDING	AETHER_HEAD:aether_cpp/build_codex_fix/CMakeFiles/geo_indexer_test.dir/cmake_clean.cmake;path-root:aether_cpp/build_codex_fix	GENERATED_BUILD_TREE	DELETE_CANDIDATE	NONE	HIGH	MEDIUM_DELETE_REVIEW	CONFIRMED_CANDIDATE	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9faW5kZXhlcl90ZXN0LmRpci9jb21waWxlcl9kZXBlbmQubWFrZQ==	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9faW5kZXhlcl90ZXN0LmRpci9jb21waWxlcl9kZXBlbmQubWFrZQ==	aether_cpp/build_codex_fix/CMakeFiles/geo_indexer_test.dir/compiler_depend.make	100644	414eec9799a759ea5aec6a57ab1bd9e0b1ef5453	0	blob	119	REGULAR	119	119	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	dead	dead_retired	A01_TRACKED_BUILD_OUTPUT	E1	NO_LIVE_SOURCE_TARGET;tracked generated output	TRACKED_BUILD_OUTPUT;NO_SOURCE_REVISION_BINDING	AETHER_HEAD:aether_cpp/build_codex_fix/CMakeFiles/geo_indexer_test.dir/compiler_depend.make;path-root:aether_cpp/build_codex_fix	GENERATED_BUILD_TREE	DELETE_CANDIDATE	NONE	HIGH	MEDIUM_DELETE_REVIEW	CONFIRMED_CANDIDATE	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9faW5kZXhlcl90ZXN0LmRpci9jb21waWxlcl9kZXBlbmQudHM=	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9faW5kZXhlcl90ZXN0LmRpci9jb21waWxlcl9kZXBlbmQudHM=	aether_cpp/build_codex_fix/CMakeFiles/geo_indexer_test.dir/compiler_depend.ts	100644	8117cbaff3699a02da77464c986c38e52bef547b	0	blob	123	REGULAR	123	123	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	dead	dead_retired	A01_TRACKED_BUILD_OUTPUT	E1	NO_LIVE_SOURCE_TARGET;tracked generated output	TRACKED_BUILD_OUTPUT;NO_SOURCE_REVISION_BINDING	AETHER_HEAD:aether_cpp/build_codex_fix/CMakeFiles/geo_indexer_test.dir/compiler_depend.ts;path-root:aether_cpp/build_codex_fix	GENERATED_BUILD_TREE	DELETE_CANDIDATE	NONE	HIGH	MEDIUM_DELETE_REVIEW	CONFIRMED_CANDIDATE	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9faW5kZXhlcl90ZXN0LmRpci9kZXBlbmQubWFrZQ==	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9faW5kZXhlcl90ZXN0LmRpci9kZXBlbmQubWFrZQ==	aether_cpp/build_codex_fix/CMakeFiles/geo_indexer_test.dir/depend.make	100644	33f9a60be2028f54fd330503e60e60d92a7fcab9	0	blob	100	REGULAR	100	100	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	dead	dead_retired	A01_TRACKED_BUILD_OUTPUT	E1	NO_LIVE_SOURCE_TARGET;tracked generated output	TRACKED_BUILD_OUTPUT;NO_SOURCE_REVISION_BINDING	AETHER_HEAD:aether_cpp/build_codex_fix/CMakeFiles/geo_indexer_test.dir/depend.make;path-root:aether_cpp/build_codex_fix	GENERATED_BUILD_TREE	DELETE_CANDIDATE	NONE	HIGH	MEDIUM_DELETE_REVIEW	CONFIRMED_CANDIDATE	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9faW5kZXhlcl90ZXN0LmRpci9mbGFncy5tYWtl	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9faW5kZXhlcl90ZXN0LmRpci9mbGFncy5tYWtl	aether_cpp/build_codex_fix/CMakeFiles/geo_indexer_test.dir/flags.make	100644	120b2dc939809135f0a13cb28df50781979e2f3d	0	blob	347	REGULAR	347	347	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	dead	dead_retired	A01_TRACKED_BUILD_OUTPUT	E1	NO_LIVE_SOURCE_TARGET;tracked generated output	TRACKED_BUILD_OUTPUT;NO_SOURCE_REVISION_BINDING	AETHER_HEAD:aether_cpp/build_codex_fix/CMakeFiles/geo_indexer_test.dir/flags.make;path-root:aether_cpp/build_codex_fix	GENERATED_BUILD_TREE	DELETE_CANDIDATE	NONE	HIGH	MEDIUM_DELETE_REVIEW	CONFIRMED_CANDIDATE	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9faW5kZXhlcl90ZXN0LmRpci9saW5rLnR4dA==	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9faW5kZXhlcl90ZXN0LmRpci9saW5rLnR4dA==	aether_cpp/build_codex_fix/CMakeFiles/geo_indexer_test.dir/link.txt	100644	fbe6aba9abdf47137b185eadb421c68372930f18	0	blob	175	REGULAR	175	175	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	dead	dead_retired	A01_TRACKED_BUILD_OUTPUT	E1	NO_LIVE_SOURCE_TARGET;tracked generated output	TRACKED_BUILD_OUTPUT;NO_SOURCE_REVISION_BINDING	AETHER_HEAD:aether_cpp/build_codex_fix/CMakeFiles/geo_indexer_test.dir/link.txt;path-root:aether_cpp/build_codex_fix	GENERATED_BUILD_TREE	DELETE_CANDIDATE	NONE	HIGH	MEDIUM_DELETE_REVIEW	CONFIRMED_CANDIDATE	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9faW5kZXhlcl90ZXN0LmRpci9wcm9ncmVzcy5tYWtl	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9faW5kZXhlcl90ZXN0LmRpci9wcm9ncmVzcy5tYWtl	aether_cpp/build_codex_fix/CMakeFiles/geo_indexer_test.dir/progress.make	100644	c4d787ca56f845831a11b4625206eed811fc9676	0	blob	43	REGULAR	43	43	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	dead	dead_retired	A01_TRACKED_BUILD_OUTPUT	E1	NO_LIVE_SOURCE_TARGET;tracked generated output	TRACKED_BUILD_OUTPUT;NO_SOURCE_REVISION_BINDING	AETHER_HEAD:aether_cpp/build_codex_fix/CMakeFiles/geo_indexer_test.dir/progress.make;path-root:aether_cpp/build_codex_fix	GENERATED_BUILD_TREE	DELETE_CANDIDATE	NONE	HIGH	MEDIUM_DELETE_REVIEW	CONFIRMED_CANDIDATE	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9fcHJpdmFjeV90ZXN0LmRpci9EZXBlbmRJbmZvLmNtYWtl	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9fcHJpdmFjeV90ZXN0LmRpci9EZXBlbmRJbmZvLmNtYWtl	aether_cpp/build_codex_fix/CMakeFiles/geo_privacy_test.dir/DependInfo.cmake	100644	a7661c2a686d8855995afe89fa95774ed6a29fe7	0	blob	831	REGULAR	831	831	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	dead	dead_retired	A01_TRACKED_BUILD_OUTPUT	E1	NO_LIVE_SOURCE_TARGET;tracked generated output	TRACKED_BUILD_OUTPUT;NO_SOURCE_REVISION_BINDING	AETHER_HEAD:aether_cpp/build_codex_fix/CMakeFiles/geo_privacy_test.dir/DependInfo.cmake;path-root:aether_cpp/build_codex_fix	GENERATED_BUILD_TREE	DELETE_CANDIDATE	NONE	HIGH	MEDIUM_DELETE_REVIEW	CONFIRMED_CANDIDATE	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9fcHJpdmFjeV90ZXN0LmRpci9idWlsZC5tYWtl	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9fcHJpdmFjeV90ZXN0LmRpci9idWlsZC5tYWtl	aether_cpp/build_codex_fix/CMakeFiles/geo_privacy_test.dir/build.make	100644	3d7a530168d638e26bc425173b802b7d1b4e6565	0	blob	5911	REGULAR	5911	5911	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	dead	dead_retired	A01_TRACKED_BUILD_OUTPUT	E1	NO_LIVE_SOURCE_TARGET;tracked generated output	TRACKED_BUILD_OUTPUT;NO_SOURCE_REVISION_BINDING	AETHER_HEAD:aether_cpp/build_codex_fix/CMakeFiles/geo_privacy_test.dir/build.make;path-root:aether_cpp/build_codex_fix	GENERATED_BUILD_TREE	DELETE_CANDIDATE	NONE	HIGH	MEDIUM_DELETE_REVIEW	CONFIRMED_CANDIDATE	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9fcHJpdmFjeV90ZXN0LmRpci9jbWFrZV9jbGVhbi5jbWFrZQ==	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9fcHJpdmFjeV90ZXN0LmRpci9jbWFrZV9jbGVhbi5jbWFrZQ==	aether_cpp/build_codex_fix/CMakeFiles/geo_privacy_test.dir/cmake_clean.cmake	100644	3a8c77bbe1393bb5e5b28feaa6eb0f8334452db8	0	blob	371	REGULAR	371	371	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	dead	dead_retired	A01_TRACKED_BUILD_OUTPUT	E1	NO_LIVE_SOURCE_TARGET;tracked generated output	TRACKED_BUILD_OUTPUT;NO_SOURCE_REVISION_BINDING	AETHER_HEAD:aether_cpp/build_codex_fix/CMakeFiles/geo_privacy_test.dir/cmake_clean.cmake;path-root:aether_cpp/build_codex_fix	GENERATED_BUILD_TREE	DELETE_CANDIDATE	NONE	HIGH	MEDIUM_DELETE_REVIEW	CONFIRMED_CANDIDATE	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9fcHJpdmFjeV90ZXN0LmRpci9jb21waWxlcl9kZXBlbmQubWFrZQ==	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9fcHJpdmFjeV90ZXN0LmRpci9jb21waWxlcl9kZXBlbmQubWFrZQ==	aether_cpp/build_codex_fix/CMakeFiles/geo_privacy_test.dir/compiler_depend.make	100644	bb09ee998964aaa3e0c127a8cd1b2c4a0738d476	0	blob	119	REGULAR	119	119	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	dead	dead_retired	A01_TRACKED_BUILD_OUTPUT	E1	NO_LIVE_SOURCE_TARGET;tracked generated output	TRACKED_BUILD_OUTPUT;NO_SOURCE_REVISION_BINDING	AETHER_HEAD:aether_cpp/build_codex_fix/CMakeFiles/geo_privacy_test.dir/compiler_depend.make;path-root:aether_cpp/build_codex_fix	GENERATED_BUILD_TREE	DELETE_CANDIDATE	NONE	HIGH	MEDIUM_DELETE_REVIEW	CONFIRMED_CANDIDATE	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9fcHJpdmFjeV90ZXN0LmRpci9jb21waWxlcl9kZXBlbmQudHM=	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9fcHJpdmFjeV90ZXN0LmRpci9jb21waWxlcl9kZXBlbmQudHM=	aether_cpp/build_codex_fix/CMakeFiles/geo_privacy_test.dir/compiler_depend.ts	100644	a71c771a03a3c2c32b1e915ce2618b08f8e26862	0	blob	123	REGULAR	123	123	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	dead	dead_retired	A01_TRACKED_BUILD_OUTPUT	E1	NO_LIVE_SOURCE_TARGET;tracked generated output	TRACKED_BUILD_OUTPUT;NO_SOURCE_REVISION_BINDING	AETHER_HEAD:aether_cpp/build_codex_fix/CMakeFiles/geo_privacy_test.dir/compiler_depend.ts;path-root:aether_cpp/build_codex_fix	GENERATED_BUILD_TREE	DELETE_CANDIDATE	NONE	HIGH	MEDIUM_DELETE_REVIEW	CONFIRMED_CANDIDATE	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9fcHJpdmFjeV90ZXN0LmRpci9kZXBlbmQubWFrZQ==	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9fcHJpdmFjeV90ZXN0LmRpci9kZXBlbmQubWFrZQ==	aether_cpp/build_codex_fix/CMakeFiles/geo_privacy_test.dir/depend.make	100644	8d3eabbb85fda04367432e6cc8764ad664583c7c	0	blob	100	REGULAR	100	100	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	dead	dead_retired	A01_TRACKED_BUILD_OUTPUT	E1	NO_LIVE_SOURCE_TARGET;tracked generated output	TRACKED_BUILD_OUTPUT;NO_SOURCE_REVISION_BINDING	AETHER_HEAD:aether_cpp/build_codex_fix/CMakeFiles/geo_privacy_test.dir/depend.make;path-root:aether_cpp/build_codex_fix	GENERATED_BUILD_TREE	DELETE_CANDIDATE	NONE	HIGH	MEDIUM_DELETE_REVIEW	CONFIRMED_CANDIDATE	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9fcHJpdmFjeV90ZXN0LmRpci9mbGFncy5tYWtl	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC9idWlsZF9jb2RleF9maXgvQ01ha2VGaWxlcy9nZW9fcHJpdmFjeV90ZXN0LmRpci9mbGFncy5tYWtl	aether_cpp/build_codex_fix/CMakeFiles/geo_privacy_test.dir/flags.make	100644	120b2dc939809135f0a13cb28df50781979e2f3d	0	blob	347	REGULAR	347	347	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	dead	dead_retired	A01_TRACKED_BUILD_OUTPUT	E1	NO_LIVE_SOURCE_TARGET;tracked generated output	TRACKED_BUILD_OUTPUT;NO_SOURCE_REVISION_BINDING	AETHER_HEAD:aether_cpp/build_codex_fix/CMakeFiles/geo_privacy_test.dir/flags.make;path-root:aether_cpp/build_codex_fix	GENERATED_BUILD_TREE	DELETE_CANDIDATE	NONE	HIGH	MEDIUM_DELETE_REVIEW	CONFIRMED_CANDIDATE	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	
